epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804975522,2019-11-15T16.02.55.522,0.000,0.177,0.971,-0.034
1573804975532,2019-11-15T16.02.55.532,0.010,0.176,0.983,-0.040
1573804975543,2019-11-15T16.02.55.543,0.021,0.177,0.979,-0.043
1573804975553,2019-11-15T16.02.55.553,0.031,0.181,0.979,-0.041
1573804975563,2019-11-15T16.02.55.563,0.041,0.189,0.982,-0.046
1573804975572,2019-11-15T16.02.55.572,0.050,0.190,0.973,-0.037
1573804975582,2019-11-15T16.02.55.582,0.060,0.179,0.970,-0.029
1573804975592,2019-11-15T16.02.55.592,0.070,0.172,0.979,-0.036
1573804975603,2019-11-15T16.02.55.603,0.081,0.177,0.981,-0.038
1573804975613,2019-11-15T16.02.55.613,0.091,0.183,0.981,-0.036
1573804975623,2019-11-15T16.02.55.623,0.101,0.189,0.980,-0.038
1573804975633,2019-11-15T16.02.55.633,0.111,0.188,0.979,-0.044
1573804975644,2019-11-15T16.02.55.644,0.122,0.183,0.978,-0.052
1573804975654,2019-11-15T16.02.55.654,0.132,0.181,0.983,-0.042
1573804975664,2019-11-15T16.02.55.664,0.142,0.171,0.978,-0.039
1573804975673,2019-11-15T16.02.55.673,0.151,0.163,0.975,-0.041
1573804975683,2019-11-15T16.02.55.683,0.161,0.168,0.973,-0.040
1573804975693,2019-11-15T16.02.55.693,0.171,0.176,0.981,-0.037
1573804975704,2019-11-15T16.02.55.704,0.182,0.176,0.979,-0.045
1573804975714,2019-11-15T16.02.55.714,0.192,0.175,0.976,-0.045
1573804975724,2019-11-15T16.02.55.724,0.202,0.175,0.980,-0.042
1573804975734,2019-11-15T16.02.55.734,0.212,0.180,0.981,-0.036
1573804975745,2019-11-15T16.02.55.745,0.223,0.182,0.979,-0.033
1573804975753,2019-11-15T16.02.55.753,0.231,0.187,0.974,-0.027
1573804975764,2019-11-15T16.02.55.764,0.242,0.195,0.974,-0.037
1573804975774,2019-11-15T16.02.55.774,0.252,0.192,0.975,-0.034
1573804975784,2019-11-15T16.02.55.784,0.262,0.184,0.978,-0.029
1573804975794,2019-11-15T16.02.55.794,0.272,0.173,0.984,-0.040
1573804975805,2019-11-15T16.02.55.805,0.283,0.172,0.981,-0.043
1573804975815,2019-11-15T16.02.55.815,0.293,0.168,0.979,-0.042
1573804975825,2019-11-15T16.02.55.825,0.303,0.171,0.979,-0.051
1573804975835,2019-11-15T16.02.55.835,0.313,0.171,0.979,-0.048
1573804975846,2019-11-15T16.02.55.846,0.324,0.166,0.979,-0.031
1573804975855,2019-11-15T16.02.55.855,0.333,0.164,0.979,-0.024
1573804975865,2019-11-15T16.02.55.865,0.343,0.164,0.982,-0.024
1573804975875,2019-11-15T16.02.55.875,0.353,0.172,0.981,-0.036
1573804975885,2019-11-15T16.02.55.885,0.363,0.188,0.976,-0.050
1573804975896,2019-11-15T16.02.55.896,0.374,0.200,0.981,-0.053
1573804975906,2019-11-15T16.02.55.906,0.384,0.195,0.975,-0.041
1573804975916,2019-11-15T16.02.55.916,0.394,0.185,0.971,-0.023
1573804975926,2019-11-15T16.02.55.926,0.404,0.173,0.977,-0.018
1573804975937,2019-11-15T16.02.55.937,0.415,0.172,0.985,-0.022
1573804975945,2019-11-15T16.02.55.945,0.423,0.181,0.988,-0.036
1573804975956,2019-11-15T16.02.55.956,0.434,0.185,0.979,-0.055
1573804975966,2019-11-15T16.02.55.966,0.444,0.189,0.974,-0.050
1573804975976,2019-11-15T16.02.55.976,0.454,0.191,0.973,-0.039
