epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804976949,2019-11-15T16.02.56.949,0.000,0.549,-5.549,0.976
1573804976960,2019-11-15T16.02.56.960,0.011,0.732,-5.671,1.707
1573804976970,2019-11-15T16.02.56.970,0.021,0.427,-3.354,1.280
1573804976980,2019-11-15T16.02.56.980,0.031,0.610,-0.610,0.000
1573804976989,2019-11-15T16.02.56.989,0.040,0.427,0.915,-0.671
1573804976999,2019-11-15T16.02.56.999,0.050,-0.305,2.805,-1.098
1573804977010,2019-11-15T16.02.57.010,0.061,-0.244,3.110,-1.341
1573804977020,2019-11-15T16.02.57.020,0.071,-0.244,2.561,-1.585
1573804977030,2019-11-15T16.02.57.030,0.081,-0.305,1.341,-1.829
1573804977040,2019-11-15T16.02.57.040,0.091,-0.549,0.305,-1.037
1573804977051,2019-11-15T16.02.57.051,0.102,-1.402,0.854,-0.366
1573804977061,2019-11-15T16.02.57.061,0.112,-0.976,0.244,-0.183
1573804977071,2019-11-15T16.02.57.071,0.122,-0.671,-0.488,-0.305
1573804977081,2019-11-15T16.02.57.081,0.132,-0.915,-0.183,-0.427
1573804977090,2019-11-15T16.02.57.090,0.141,-0.549,-1.341,0.061
1573804977100,2019-11-15T16.02.57.100,0.151,-0.183,-2.866,-0.244
1573804977111,2019-11-15T16.02.57.111,0.162,-0.122,-3.476,-0.610
1573804977121,2019-11-15T16.02.57.121,0.172,-0.488,-3.354,-0.488
1573804977131,2019-11-15T16.02.57.131,0.182,-1.829,-0.366,-0.305
1573804977141,2019-11-15T16.02.57.141,0.192,-2.805,3.537,-0.610
1573804977152,2019-11-15T16.02.57.152,0.203,-2.439,4.939,-0.793
1573804977162,2019-11-15T16.02.57.162,0.213,-1.829,4.817,-0.488
1573804977172,2019-11-15T16.02.57.172,0.223,-1.280,1.951,-0.366
1573804977182,2019-11-15T16.02.57.182,0.233,-0.976,-2.012,-0.671
1573804977191,2019-11-15T16.02.57.191,0.242,-0.732,-3.293,-0.305
1573804977201,2019-11-15T16.02.57.201,0.252,-0.610,-2.805,0.427
1573804977212,2019-11-15T16.02.57.212,0.263,-0.488,-2.744,0.366
1573804977222,2019-11-15T16.02.57.222,0.273,-0.854,-1.890,0.488
1573804977232,2019-11-15T16.02.57.232,0.283,-1.098,0.122,0.488
1573804977242,2019-11-15T16.02.57.242,0.293,-0.549,1.341,0.366
1573804977253,2019-11-15T16.02.57.253,0.304,-0.305,1.463,0.427
1573804977263,2019-11-15T16.02.57.263,0.314,-0.488,-0.244,-0.244
1573804977273,2019-11-15T16.02.57.273,0.324,-1.341,-2.988,-0.610
1573804977283,2019-11-15T16.02.57.283,0.334,-1.585,-2.805,-0.183
1573804977294,2019-11-15T16.02.57.294,0.345,-0.793,-0.488,0.305
1573804977302,2019-11-15T16.02.57.302,0.353,0.000,1.341,0.061
1573804977313,2019-11-15T16.02.57.313,0.364,0.610,2.744,-0.183
1573804977323,2019-11-15T16.02.57.323,0.374,0.732,1.829,-0.183
1573804977333,2019-11-15T16.02.57.333,0.384,0.427,-0.366,-0.305
1573804977343,2019-11-15T16.02.57.343,0.394,-0.183,-1.280,-0.366
1573804977354,2019-11-15T16.02.57.354,0.405,-0.732,-1.646,-0.244
1573804977364,2019-11-15T16.02.57.364,0.415,-0.366,-2.256,-0.427
1573804977374,2019-11-15T16.02.57.374,0.425,0.488,-2.866,-0.366
1573804977385,2019-11-15T16.02.57.385,0.436,1.037,-3.720,-0.610
1573804977395,2019-11-15T16.02.57.395,0.446,0.915,-2.744,-0.671
1573804977404,2019-11-15T16.02.57.404,0.455,0.488,-0.549,-0.122
1573804977414,2019-11-15T16.02.57.414,0.465,0.976,1.768,-0.549
1573804977424,2019-11-15T16.02.57.424,0.475,1.524,2.805,-1.159
1573804977434,2019-11-15T16.02.57.434,0.485,0.915,1.707,-1.098
1573804977445,2019-11-15T16.02.57.445,0.496,0.488,0.305,-0.366
1573804977455,2019-11-15T16.02.57.455,0.506,0.793,-0.732,0.183
1573804977465,2019-11-15T16.02.57.465,0.516,0.427,-1.037,-0.244
1573804977475,2019-11-15T16.02.57.475,0.526,0.854,-1.646,-0.854
1573804977486,2019-11-15T16.02.57.486,0.537,1.463,-0.610,-0.793
1573804977496,2019-11-15T16.02.57.496,0.547,1.463,0.305,-0.671
1573804977505,2019-11-15T16.02.57.505,0.556,1.220,0.793,-0.488
1573804977515,2019-11-15T16.02.57.515,0.566,0.427,1.707,-0.305
1573804977525,2019-11-15T16.02.57.525,0.576,0.061,1.220,-0.305
1573804977535,2019-11-15T16.02.57.535,0.586,0.549,0.671,-0.610
1573804977546,2019-11-15T16.02.57.546,0.597,0.610,1.524,-0.549
1573804977556,2019-11-15T16.02.57.556,0.607,0.427,1.524,-0.305
1573804977566,2019-11-15T16.02.57.566,0.617,0.671,-0.976,-0.183
1573804977576,2019-11-15T16.02.57.576,0.627,0.305,-1.890,0.244
