epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804976183,2019-11-15T16.02.56.183,0.000,-0.060,0.965,0.038
1573804976193,2019-11-15T16.02.56.193,0.010,-0.060,0.980,0.039
1573804976203,2019-11-15T16.02.56.203,0.020,-0.061,0.974,0.034
1573804976214,2019-11-15T16.02.56.214,0.031,-0.064,0.971,0.038
1573804976224,2019-11-15T16.02.56.224,0.041,-0.061,0.973,0.038
1573804976234,2019-11-15T16.02.56.234,0.051,-0.062,0.974,0.034
1573804976244,2019-11-15T16.02.56.244,0.061,-0.060,0.969,0.025
1573804976253,2019-11-15T16.02.56.253,0.070,-0.067,0.972,0.027
1573804976263,2019-11-15T16.02.56.263,0.080,-0.068,0.971,0.030
1573804976274,2019-11-15T16.02.56.274,0.091,-0.063,0.971,0.033
1573804976284,2019-11-15T16.02.56.284,0.101,-0.056,0.970,0.029
1573804976294,2019-11-15T16.02.56.294,0.111,-0.056,0.970,0.033
1573804976304,2019-11-15T16.02.56.304,0.121,-0.061,0.971,0.033
1573804976313,2019-11-15T16.02.56.313,0.130,-0.069,0.962,0.021
1573804976323,2019-11-15T16.02.56.323,0.140,-0.070,0.958,0.009
1573804976334,2019-11-15T16.02.56.334,0.151,-0.059,0.969,0.043
1573804976344,2019-11-15T16.02.56.344,0.161,-0.058,0.986,0.058
1573804976354,2019-11-15T16.02.56.354,0.171,-0.051,0.983,0.020
1573804976364,2019-11-15T16.02.56.364,0.181,-0.052,0.969,0.019
1573804976373,2019-11-15T16.02.56.373,0.190,-0.065,0.979,0.049
1573804976383,2019-11-15T16.02.56.383,0.200,-0.077,0.979,0.028
1573804976394,2019-11-15T16.02.56.394,0.211,-0.072,0.967,0.016
1573804976404,2019-11-15T16.02.56.404,0.221,-0.058,0.970,0.030
1573804976414,2019-11-15T16.02.56.414,0.231,-0.042,0.975,0.039
1573804976425,2019-11-15T16.02.56.425,0.242,-0.032,0.972,0.034
1573804976435,2019-11-15T16.02.56.435,0.252,-0.040,0.968,0.023
1573804976444,2019-11-15T16.02.56.444,0.261,-0.048,0.960,0.019
1573804976454,2019-11-15T16.02.56.454,0.271,-0.058,0.960,0.022
1573804976464,2019-11-15T16.02.56.464,0.281,-0.062,0.967,0.024
1573804976474,2019-11-15T16.02.56.474,0.291,-0.059,0.969,0.027
1573804976485,2019-11-15T16.02.56.485,0.302,-0.058,0.963,0.023
1573804976495,2019-11-15T16.02.56.495,0.312,-0.058,0.967,0.026
1573804976504,2019-11-15T16.02.56.504,0.321,-0.060,0.976,0.030
1573804976514,2019-11-15T16.02.56.514,0.331,-0.061,0.978,0.028
1573804976524,2019-11-15T16.02.56.524,0.341,-0.058,0.979,0.026
1573804976534,2019-11-15T16.02.56.534,0.351,-0.052,0.980,0.019
1573804976545,2019-11-15T16.02.56.545,0.362,-0.043,0.969,0.022
1573804976555,2019-11-15T16.02.56.555,0.372,-0.047,0.965,0.031
1573804976565,2019-11-15T16.02.56.565,0.382,-0.054,0.966,0.018
1573804976574,2019-11-15T16.02.56.574,0.391,-0.058,0.969,0.024
1573804976584,2019-11-15T16.02.56.584,0.401,-0.058,0.976,0.024
1573804976594,2019-11-15T16.02.56.594,0.411,-0.057,0.973,0.022
1573804976605,2019-11-15T16.02.56.605,0.422,-0.058,0.966,0.021
1573804976615,2019-11-15T16.02.56.615,0.432,-0.061,0.964,0.016
1573804976625,2019-11-15T16.02.56.625,0.442,-0.061,0.964,0.021
1573804976635,2019-11-15T16.02.56.635,0.452,-0.058,0.967,0.020
1573804976644,2019-11-15T16.02.56.644,0.461,-0.052,0.967,0.023
1573804976654,2019-11-15T16.02.56.654,0.471,-0.050,0.974,0.025
1573804976665,2019-11-15T16.02.56.665,0.482,-0.053,0.975,0.022
1573804976675,2019-11-15T16.02.56.675,0.492,-0.059,0.972,0.022
1573804976685,2019-11-15T16.02.56.685,0.502,-0.063,0.974,0.021
1573804976696,2019-11-15T16.02.56.696,0.513,-0.061,0.971,0.019
1573804976704,2019-11-15T16.02.56.704,0.521,-0.062,0.968,0.019
1573804976715,2019-11-15T16.02.56.715,0.532,-0.059,0.970,0.015
1573804976725,2019-11-15T16.02.56.725,0.542,-0.055,0.974,0.017
1573804976735,2019-11-15T16.02.56.735,0.552,-0.056,0.977,0.012
1573804976745,2019-11-15T16.02.56.745,0.562,-0.053,0.978,0.016
1573804976756,2019-11-15T16.02.56.756,0.573,-0.051,0.977,0.022
1573804976766,2019-11-15T16.02.56.766,0.583,-0.052,0.974,0.018
1573804976775,2019-11-15T16.02.56.775,0.592,-0.052,0.968,0.016
1573804976785,2019-11-15T16.02.56.785,0.602,-0.048,0.967,0.017
1573804976795,2019-11-15T16.02.56.795,0.612,-0.046,0.969,0.021
1573804976805,2019-11-15T16.02.56.805,0.622,-0.051,0.973,0.029
1573804976816,2019-11-15T16.02.56.816,0.633,-0.060,0.969,0.011
1573804976826,2019-11-15T16.02.56.826,0.643,-0.053,0.955,-0.010
1573804976835,2019-11-15T16.02.56.835,0.652,-0.052,0.973,0.037
1573804976845,2019-11-15T16.02.56.845,0.662,-0.052,0.993,0.046
