epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804978786,2019-11-15T16.02.58.786,0.000,-0.005,0.891,0.435
1573804978796,2019-11-15T16.02.58.796,0.010,-0.005,0.896,0.437
1573804978806,2019-11-15T16.02.58.806,0.020,-0.006,0.894,0.438
1573804978817,2019-11-15T16.02.58.817,0.031,-0.007,0.893,0.439
1573804978827,2019-11-15T16.02.58.827,0.041,-0.004,0.889,0.438
1573804978836,2019-11-15T16.02.58.836,0.050,-0.009,0.890,0.438
1573804978846,2019-11-15T16.02.58.846,0.060,-0.004,0.891,0.438
1573804978856,2019-11-15T16.02.58.856,0.070,-0.001,0.888,0.441
1573804978866,2019-11-15T16.02.58.866,0.080,0.005,0.895,0.441
1573804978877,2019-11-15T16.02.58.877,0.091,0.010,0.890,0.444
1573804978887,2019-11-15T16.02.58.887,0.101,0.014,0.883,0.444
1573804978897,2019-11-15T16.02.58.897,0.111,0.017,0.879,0.442
1573804978907,2019-11-15T16.02.58.907,0.121,0.014,0.882,0.445
1573804978918,2019-11-15T16.02.58.918,0.132,0.011,0.884,0.445
1573804978928,2019-11-15T16.02.58.928,0.142,0.009,0.885,0.446
1573804978938,2019-11-15T16.02.58.938,0.152,0.005,0.887,0.447
1573804978948,2019-11-15T16.02.58.948,0.162,0.002,0.887,0.445
1573804978959,2019-11-15T16.02.58.959,0.173,0.003,0.885,0.444
1573804978969,2019-11-15T16.02.58.969,0.183,0.003,0.890,0.445
1573804978978,2019-11-15T16.02.58.978,0.192,0.003,0.889,0.443
1573804978988,2019-11-15T16.02.58.988,0.202,0.003,0.883,0.444
1573804978998,2019-11-15T16.02.58.998,0.212,0.001,0.884,0.443
1573804979008,2019-11-15T16.02.59.008,0.222,-0.001,0.883,0.442
1573804979019,2019-11-15T16.02.59.019,0.233,0.001,0.881,0.441
1573804979029,2019-11-15T16.02.59.029,0.243,0.001,0.886,0.439
1573804979039,2019-11-15T16.02.59.039,0.253,0.004,0.891,0.442
1573804979049,2019-11-15T16.02.59.049,0.263,0.004,0.891,0.445
1573804979060,2019-11-15T16.02.59.060,0.274,0.000,0.888,0.441
1573804979070,2019-11-15T16.02.59.070,0.284,0.001,0.892,0.442
1573804979080,2019-11-15T16.02.59.080,0.294,0.000,0.893,0.442
1573804979090,2019-11-15T16.02.59.090,0.304,0.002,0.892,0.444
1573804979101,2019-11-15T16.02.59.101,0.315,0.000,0.893,0.443
1573804979109,2019-11-15T16.02.59.109,0.323,-0.003,0.889,0.443
1573804979120,2019-11-15T16.02.59.120,0.334,-0.002,0.886,0.440
1573804979130,2019-11-15T16.02.59.130,0.344,-0.002,0.888,0.438
1573804979140,2019-11-15T16.02.59.140,0.354,-0.002,0.889,0.440
1573804979151,2019-11-15T16.02.59.151,0.365,-0.005,0.890,0.438
1573804979161,2019-11-15T16.02.59.161,0.375,-0.006,0.893,0.437
1573804979171,2019-11-15T16.02.59.171,0.385,-0.007,0.894,0.440
1573804979181,2019-11-15T16.02.59.181,0.395,-0.010,0.896,0.442
1573804979192,2019-11-15T16.02.59.192,0.406,-0.007,0.890,0.438
1573804979202,2019-11-15T16.02.59.202,0.416,-0.007,0.889,0.438
1573804979212,2019-11-15T16.02.59.212,0.426,-0.005,0.893,0.440
1573804979222,2019-11-15T16.02.59.222,0.436,-0.003,0.891,0.442
1573804979233,2019-11-15T16.02.59.233,0.447,-0.002,0.893,0.440
1573804979241,2019-11-15T16.02.59.241,0.455,-0.002,0.893,0.437
1573804979252,2019-11-15T16.02.59.252,0.466,0.000,0.891,0.439
1573804979262,2019-11-15T16.02.59.262,0.476,-0.003,0.894,0.440
1573804979272,2019-11-15T16.02.59.272,0.486,-0.004,0.894,0.442
1573804979282,2019-11-15T16.02.59.282,0.496,-0.004,0.893,0.440
1573804979293,2019-11-15T16.02.59.293,0.507,-0.006,0.894,0.440
1573804979303,2019-11-15T16.02.59.303,0.517,-0.006,0.896,0.443
1573804979313,2019-11-15T16.02.59.313,0.527,-0.005,0.895,0.440
1573804979323,2019-11-15T16.02.59.323,0.537,-0.006,0.894,0.441
1573804979334,2019-11-15T16.02.59.334,0.548,-0.002,0.891,0.440
1573804979344,2019-11-15T16.02.59.344,0.558,0.001,0.891,0.439
1573804979354,2019-11-15T16.02.59.354,0.568,0.007,0.892,0.443
1573804979364,2019-11-15T16.02.59.364,0.578,0.006,0.891,0.447
1573804979373,2019-11-15T16.02.59.373,0.587,0.005,0.889,0.447
1573804979383,2019-11-15T16.02.59.383,0.597,0.007,0.889,0.444
1573804979394,2019-11-15T16.02.59.394,0.608,0.011,0.882,0.442
1573804979404,2019-11-15T16.02.59.404,0.618,0.011,0.884,0.443
1573804979414,2019-11-15T16.02.59.414,0.628,0.012,0.888,0.446
1573804979424,2019-11-15T16.02.59.424,0.638,0.009,0.886,0.445
1573804979435,2019-11-15T16.02.59.435,0.649,0.007,0.884,0.444
1573804979445,2019-11-15T16.02.59.445,0.659,0.006,0.887,0.444
1573804979455,2019-11-15T16.02.59.455,0.669,-0.003,0.884,0.441
1573804979465,2019-11-15T16.02.59.465,0.679,-0.005,0.878,0.441
1573804979476,2019-11-15T16.02.59.476,0.690,-0.004,0.879,0.440
1573804979486,2019-11-15T16.02.59.486,0.700,-0.002,0.881,0.439
1573804979496,2019-11-15T16.02.59.496,0.710,-0.002,0.882,0.438
1573804979505,2019-11-15T16.02.59.505,0.719,-0.003,0.883,0.436
1573804979515,2019-11-15T16.02.59.515,0.729,-0.006,0.888,0.438
1573804979526,2019-11-15T16.02.59.526,0.740,-0.006,0.899,0.442
1573804979536,2019-11-15T16.02.59.536,0.750,-0.006,0.902,0.441
1573804979546,2019-11-15T16.02.59.546,0.760,-0.002,0.899,0.438
1573804979556,2019-11-15T16.02.59.556,0.770,0.002,0.894,0.435
1573804979567,2019-11-15T16.02.59.567,0.781,0.003,0.884,0.434
1573804979577,2019-11-15T16.02.59.577,0.791,0.002,0.885,0.431
1573804979587,2019-11-15T16.02.59.587,0.801,-0.000,0.889,0.430
1573804979597,2019-11-15T16.02.59.597,0.811,0.005,0.895,0.431
1573804979608,2019-11-15T16.02.59.608,0.822,0.005,0.901,0.435
1573804979618,2019-11-15T16.02.59.618,0.832,0.001,0.905,0.435
1573804979628,2019-11-15T16.02.59.628,0.842,0.003,0.909,0.434
1573804979637,2019-11-15T16.02.59.637,0.851,0.003,0.907,0.431
1573804979647,2019-11-15T16.02.59.647,0.861,0.004,0.905,0.430
1573804979657,2019-11-15T16.02.59.657,0.871,0.002,0.901,0.432
1573804979668,2019-11-15T16.02.59.668,0.882,0.002,0.897,0.429
1573804979678,2019-11-15T16.02.59.678,0.892,0.005,0.897,0.430
1573804979688,2019-11-15T16.02.59.688,0.902,0.006,0.892,0.432
1573804979698,2019-11-15T16.02.59.698,0.912,0.006,0.894,0.434
1573804979709,2019-11-15T16.02.59.709,0.923,0.009,0.898,0.432
1573804979719,2019-11-15T16.02.59.719,0.933,0.009,0.896,0.430
1573804979729,2019-11-15T16.02.59.729,0.943,0.004,0.896,0.431
1573804979739,2019-11-15T16.02.59.739,0.953,0.007,0.897,0.430
1573804979750,2019-11-15T16.02.59.750,0.964,0.011,0.893,0.434
1573804979760,2019-11-15T16.02.59.760,0.974,0.010,0.890,0.434
1573804979769,2019-11-15T16.02.59.769,0.983,0.008,0.893,0.434
1573804979779,2019-11-15T16.02.59.779,0.993,0.009,0.891,0.432
1573804979789,2019-11-15T16.02.59.789,1.003,0.004,0.891,0.430
1573804979799,2019-11-15T16.02.59.799,1.013,-0.000,0.896,0.429
1573804979810,2019-11-15T16.02.59.810,1.024,0.000,0.900,0.432
1573804979820,2019-11-15T16.02.59.820,1.034,-0.002,0.905,0.435
1573804979830,2019-11-15T16.02.59.830,1.044,-0.001,0.906,0.436
1573804979840,2019-11-15T16.02.59.840,1.054,-0.001,0.904,0.435
1573804979851,2019-11-15T16.02.59.851,1.065,0.000,0.899,0.436
1573804979861,2019-11-15T16.02.59.861,1.075,0.002,0.892,0.435
1573804979871,2019-11-15T16.02.59.871,1.085,0.001,0.885,0.437
1573804979881,2019-11-15T16.02.59.881,1.095,-0.002,0.893,0.438
1573804979892,2019-11-15T16.02.59.892,1.106,-0.000,0.888,0.435
1573804979901,2019-11-15T16.02.59.901,1.115,0.002,0.882,0.438
1573804979911,2019-11-15T16.02.59.911,1.125,0.003,0.892,0.439
1573804979921,2019-11-15T16.02.59.921,1.135,0.003,0.893,0.440
1573804979931,2019-11-15T16.02.59.931,1.145,0.001,0.890,0.441
1573804979942,2019-11-15T16.02.59.942,1.156,-0.002,0.894,0.439
1573804979952,2019-11-15T16.02.59.952,1.166,-0.001,0.891,0.438
1573804979962,2019-11-15T16.02.59.962,1.176,-0.006,0.883,0.435
1573804979972,2019-11-15T16.02.59.972,1.186,-0.008,0.878,0.434
1573804979983,2019-11-15T16.02.59.983,1.197,-0.005,0.879,0.436
1573804979993,2019-11-15T16.02.59.993,1.207,-0.001,0.878,0.433
1573804980003,2019-11-15T16.03.00.003,1.217,0.002,0.883,0.434
1573804980013,2019-11-15T16.03.00.013,1.227,0.003,0.889,0.431
1573804980024,2019-11-15T16.03.00.024,1.238,0.005,0.898,0.435
1573804980032,2019-11-15T16.03.00.032,1.246,0.005,0.903,0.434
1573804980043,2019-11-15T16.03.00.043,1.257,0.003,0.907,0.438
1573804980053,2019-11-15T16.03.00.053,1.267,0.004,0.911,0.437
1573804980063,2019-11-15T16.03.00.063,1.277,0.006,0.903,0.434
1573804980073,2019-11-15T16.03.00.073,1.287,0.010,0.896,0.434
1573804980084,2019-11-15T16.03.00.084,1.298,0.012,0.897,0.434
1573804980094,2019-11-15T16.03.00.094,1.308,0.011,0.897,0.433
1573804980104,2019-11-15T16.03.00.104,1.318,0.006,0.898,0.434
1573804980114,2019-11-15T16.03.00.114,1.328,0.003,0.899,0.434
1573804980125,2019-11-15T16.03.00.125,1.339,0.000,0.900,0.434
1573804980135,2019-11-15T16.03.00.135,1.349,0.001,0.900,0.438
1573804980145,2019-11-15T16.03.00.145,1.359,0.004,0.896,0.438
1573804980155,2019-11-15T16.03.00.155,1.369,0.002,0.893,0.439
1573804980164,2019-11-15T16.03.00.164,1.378,0.003,0.894,0.443
1573804980174,2019-11-15T16.03.00.174,1.388,0.006,0.893,0.440
1573804980185,2019-11-15T16.03.00.185,1.399,0.003,0.891,0.439
1573804980195,2019-11-15T16.03.00.195,1.409,0.009,0.891,0.441
1573804980205,2019-11-15T16.03.00.205,1.419,0.009,0.890,0.444
1573804980215,2019-11-15T16.03.00.215,1.429,0.011,0.886,0.444
1573804980226,2019-11-15T16.03.00.226,1.440,0.011,0.884,0.446
1573804980236,2019-11-15T16.03.00.236,1.450,0.011,0.885,0.447
1573804980246,2019-11-15T16.03.00.246,1.460,0.007,0.889,0.449
1573804980256,2019-11-15T16.03.00.256,1.470,0.011,0.886,0.449
