epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804980157,2019-11-15T16.03.00.157,0.000,-0.610,3.171,2.073
1573804980168,2019-11-15T16.03.00.168,0.011,-0.366,3.232,1.463
1573804980178,2019-11-15T16.03.00.178,0.021,-0.305,2.500,1.220
1573804980188,2019-11-15T16.03.00.188,0.031,-0.610,1.524,0.610
1573804980197,2019-11-15T16.03.00.197,0.040,-0.366,1.646,-0.183
1573804980207,2019-11-15T16.03.00.207,0.050,0.061,3.415,-0.549
1573804980217,2019-11-15T16.03.00.217,0.060,0.366,4.756,-0.305
1573804980228,2019-11-15T16.03.00.228,0.071,0.427,5.366,0.305
1573804980238,2019-11-15T16.03.00.238,0.081,0.244,5.671,1.463
1573804980248,2019-11-15T16.03.00.248,0.091,-0.244,4.756,2.561
1573804980258,2019-11-15T16.03.00.258,0.101,-0.793,2.500,3.293
1573804980269,2019-11-15T16.03.00.269,0.112,-1.159,0.549,3.171
1573804980279,2019-11-15T16.03.00.279,0.122,-1.159,0.305,2.378
1573804980289,2019-11-15T16.03.00.289,0.132,-0.610,1.220,0.488
1573804980300,2019-11-15T16.03.00.300,0.143,-0.061,3.354,-1.037
1573804980310,2019-11-15T16.03.00.310,0.153,0.488,6.159,-1.890
1573804980320,2019-11-15T16.03.00.320,0.163,0.793,8.598,-2.134
1573804980330,2019-11-15T16.03.00.330,0.173,0.671,8.841,-1.768
1573804980341,2019-11-15T16.03.00.341,0.184,0.122,6.890,-1.402
1573804980351,2019-11-15T16.03.00.351,0.194,-0.549,3.476,-0.732
1573804980361,2019-11-15T16.03.00.361,0.204,-1.037,0.427,0.000
1573804980371,2019-11-15T16.03.00.371,0.214,-0.976,-0.854,0.427
1573804980380,2019-11-15T16.03.00.380,0.223,-0.610,-0.244,0.183
1573804980390,2019-11-15T16.03.00.390,0.233,-0.183,1.524,0.000
1573804980401,2019-11-15T16.03.00.401,0.244,0.244,3.415,-0.549
1573804980411,2019-11-15T16.03.00.411,0.254,0.732,5.427,-0.915
1573804980421,2019-11-15T16.03.00.421,0.264,0.915,6.829,-1.037
1573804980431,2019-11-15T16.03.00.431,0.274,0.671,6.402,-0.976
1573804980442,2019-11-15T16.03.00.442,0.285,0.305,4.756,-0.854
1573804980452,2019-11-15T16.03.00.452,0.295,0.000,2.622,-0.488
1573804980462,2019-11-15T16.03.00.462,0.305,-0.305,0.488,0.244
1573804980472,2019-11-15T16.03.00.472,0.315,-0.549,-0.671,0.854
1573804980483,2019-11-15T16.03.00.483,0.326,-0.122,-0.366,1.037
1573804980493,2019-11-15T16.03.00.493,0.336,0.122,0.061,0.732
1573804980503,2019-11-15T16.03.00.503,0.346,0.000,0.488,0.000
1573804980513,2019-11-15T16.03.00.513,0.356,0.305,1.585,-0.366
1573804980524,2019-11-15T16.03.00.524,0.367,0.427,3.049,-0.366
1573804980534,2019-11-15T16.03.00.534,0.377,0.305,2.927,0.000
1573804980544,2019-11-15T16.03.00.544,0.387,-0.061,1.037,0.488
1573804980554,2019-11-15T16.03.00.554,0.397,-0.305,-0.793,1.098
1573804980563,2019-11-15T16.03.00.563,0.406,-0.244,-1.524,1.220
1573804980573,2019-11-15T16.03.00.573,0.416,0.000,-1.585,0.915
1573804980584,2019-11-15T16.03.00.584,0.427,0.122,-1.463,0.488
1573804980594,2019-11-15T16.03.00.594,0.437,0.061,-0.610,0.000
1573804980604,2019-11-15T16.03.00.604,0.447,0.366,0.915,-0.305
1573804980614,2019-11-15T16.03.00.614,0.457,0.244,1.585,-0.427
1573804980625,2019-11-15T16.03.00.625,0.468,0.000,0.671,-0.488
1573804980635,2019-11-15T16.03.00.635,0.478,-0.183,-0.671,-0.427
1573804980645,2019-11-15T16.03.00.645,0.488,-0.366,-1.524,-0.549
1573804980655,2019-11-15T16.03.00.655,0.498,-0.366,-1.585,-0.610
1573804980666,2019-11-15T16.03.00.666,0.509,-0.366,-0.976,-0.915
1573804980676,2019-11-15T16.03.00.676,0.519,-0.061,0.732,-1.280
1573804980686,2019-11-15T16.03.00.686,0.529,0.122,2.683,-0.732
1573804980696,2019-11-15T16.03.00.696,0.539,-0.061,3.354,-0.366
1573804980707,2019-11-15T16.03.00.707,0.550,-0.488,1.768,-0.244
1573804980717,2019-11-15T16.03.00.717,0.560,-0.915,-0.549,-0.244
1573804980727,2019-11-15T16.03.00.727,0.570,-0.976,-1.829,-0.366
1573804980736,2019-11-15T16.03.00.736,0.579,-0.793,-1.524,-0.122
1573804980746,2019-11-15T16.03.00.746,0.589,-0.366,0.000,0.305
1573804980757,2019-11-15T16.03.00.757,0.600,-0.061,1.707,0.732
1573804980767,2019-11-15T16.03.00.767,0.610,-0.244,2.500,1.037
1573804980777,2019-11-15T16.03.00.777,0.620,-0.366,2.256,0.610
1573804980787,2019-11-15T16.03.00.787,0.630,-0.122,1.098,0.000
1573804980798,2019-11-15T16.03.00.798,0.641,0.061,0.061,-0.671
1573804980808,2019-11-15T16.03.00.808,0.651,0.244,-0.305,-0.915
1573804980818,2019-11-15T16.03.00.818,0.661,0.366,0.183,-0.671
1573804980828,2019-11-15T16.03.00.828,0.671,0.366,0.671,-0.061
1573804980839,2019-11-15T16.03.00.839,0.682,0.122,-0.183,0.305
1573804980849,2019-11-15T16.03.00.849,0.692,-0.183,-1.524,0.366
1573804980859,2019-11-15T16.03.00.859,0.702,-0.427,-2.134,0.244
1573804980869,2019-11-15T16.03.00.869,0.712,-0.488,-2.256,0.061
1573804980880,2019-11-15T16.03.00.880,0.723,-0.549,-2.378,-0.061
1573804980890,2019-11-15T16.03.00.890,0.733,-0.366,-3.110,0.000
1573804980900,2019-11-15T16.03.00.900,0.743,-0.549,-4.268,0.061
1573804980910,2019-11-15T16.03.00.910,0.753,-0.549,-4.512,0.244
1573804980919,2019-11-15T16.03.00.919,0.762,-0.366,-2.927,0.732
1573804980929,2019-11-15T16.03.00.929,0.772,0.000,0.183,0.854
1573804980940,2019-11-15T16.03.00.940,0.783,0.366,4.146,1.098
1573804980950,2019-11-15T16.03.00.950,0.793,0.305,6.280,1.037
1573804980960,2019-11-15T16.03.00.960,0.803,-0.061,4.573,0.366
1573804980970,2019-11-15T16.03.00.970,0.813,-0.549,1.159,0.000
1573804980981,2019-11-15T16.03.00.981,0.824,-0.671,-1.037,-0.549
1573804980991,2019-11-15T16.03.00.991,0.834,-0.671,-2.012,-1.037
1573804981001,2019-11-15T16.03.01.001,0.844,-0.610,-2.073,-0.915
1573804981011,2019-11-15T16.03.01.011,0.854,-0.366,-0.793,-0.488
1573804981022,2019-11-15T16.03.01.022,0.865,0.000,1.341,-0.427
1573804981032,2019-11-15T16.03.01.032,0.875,0.244,3.476,-0.305
1573804981042,2019-11-15T16.03.01.042,0.885,0.366,4.695,-0.427
1573804981052,2019-11-15T16.03.01.052,0.895,0.244,4.634,-0.732
1573804981063,2019-11-15T16.03.01.063,0.906,0.061,3.476,-1.037
1573804981073,2019-11-15T16.03.01.073,0.916,0.244,2.256,-1.220
1573804981083,2019-11-15T16.03.01.083,0.926,0.366,1.585,-1.037
1573804981092,2019-11-15T16.03.01.092,0.935,0.244,0.488,-0.610
1573804981102,2019-11-15T16.03.01.102,0.945,0.061,0.061,0.366
1573804981112,2019-11-15T16.03.01.112,0.955,-0.122,0.549,0.976
1573804981123,2019-11-15T16.03.01.123,0.966,-0.305,0.732,1.037
1573804981133,2019-11-15T16.03.01.133,0.976,-0.305,0.610,0.976
1573804981143,2019-11-15T16.03.01.143,0.986,-0.244,0.366,0.366
1573804981154,2019-11-15T16.03.01.154,0.997,-0.244,-0.122,-0.122
1573804981164,2019-11-15T16.03.01.164,1.007,-0.244,-1.098,-0.610
1573804981174,2019-11-15T16.03.01.174,1.017,-0.244,-2.378,-0.793
1573804981184,2019-11-15T16.03.01.184,1.027,-0.488,-3.598,-0.793
1573804981195,2019-11-15T16.03.01.195,1.038,-0.244,-2.927,-0.732
1573804981205,2019-11-15T16.03.01.205,1.048,0.000,0.244,-0.122
1573804981215,2019-11-15T16.03.01.215,1.058,0.122,4.329,0.183
1573804981225,2019-11-15T16.03.01.225,1.068,0.000,6.585,0.305
1573804981236,2019-11-15T16.03.01.236,1.079,-0.366,5.915,0.427
1573804981246,2019-11-15T16.03.01.246,1.089,-0.610,2.988,0.610
1573804981256,2019-11-15T16.03.01.256,1.099,-0.915,-0.427,0.854
1573804981266,2019-11-15T16.03.01.266,1.109,-0.793,-2.439,0.488
1573804981275,2019-11-15T16.03.01.275,1.118,-0.366,-2.744,0.183
1573804981285,2019-11-15T16.03.01.285,1.128,-0.183,-1.341,0.366
1573804981296,2019-11-15T16.03.01.296,1.139,0.061,1.402,0.549
1573804981306,2019-11-15T16.03.01.306,1.149,0.183,3.780,0.366
1573804981316,2019-11-15T16.03.01.316,1.159,0.000,4.329,0.122
1573804981326,2019-11-15T16.03.01.326,1.169,-0.061,2.805,-0.427
1573804981337,2019-11-15T16.03.01.337,1.180,-0.183,1.707,-0.488
1573804981347,2019-11-15T16.03.01.347,1.190,-0.427,0.854,-0.244
1573804981357,2019-11-15T16.03.01.357,1.200,-0.488,-0.122,-0.244
1573804981367,2019-11-15T16.03.01.367,1.210,-0.549,-0.793,-0.122
1573804981378,2019-11-15T16.03.01.378,1.221,-0.732,-1.341,-0.122
1573804981388,2019-11-15T16.03.01.388,1.231,-1.098,-1.463,0.122
1573804981398,2019-11-15T16.03.01.398,1.241,-0.854,0.183,0.671
1573804981408,2019-11-15T16.03.01.408,1.251,-0.488,3.110,0.854
1573804981419,2019-11-15T16.03.01.419,1.262,-0.305,4.695,0.732
1573804981429,2019-11-15T16.03.01.429,1.272,-0.244,4.451,0.244
1573804981439,2019-11-15T16.03.01.439,1.282,-0.305,3.049,0.122
1573804981448,2019-11-15T16.03.01.448,1.291,-0.427,0.793,-0.244
1573804981458,2019-11-15T16.03.01.458,1.301,-0.305,-0.366,-0.122
1573804981468,2019-11-15T16.03.01.468,1.311,-0.244,-0.488,0.610
1573804981479,2019-11-15T16.03.01.479,1.322,-0.305,-0.610,1.402
1573804981489,2019-11-15T16.03.01.489,1.332,-0.488,-1.159,2.256
1573804981499,2019-11-15T16.03.01.499,1.342,-0.671,-1.463,2.317
1573804981509,2019-11-15T16.03.01.509,1.352,-0.671,-1.280,1.646
1573804981520,2019-11-15T16.03.01.520,1.363,-0.549,-1.220,0.366
1573804981530,2019-11-15T16.03.01.530,1.373,-0.549,-1.098,-0.976
1573804981540,2019-11-15T16.03.01.540,1.383,-0.183,0.244,-1.341
1573804981550,2019-11-15T16.03.01.550,1.393,0.244,2.012,-1.037
1573804981561,2019-11-15T16.03.01.561,1.404,0.305,2.256,-0.366
1573804981571,2019-11-15T16.03.01.571,1.414,0.061,0.427,0.854
1573804981581,2019-11-15T16.03.01.581,1.424,-0.305,-2.561,1.585
1573804981591,2019-11-15T16.03.01.591,1.434,-0.732,-5.732,1.829
1573804981602,2019-11-15T16.03.01.602,1.445,-1.098,-7.378,1.463
1573804981612,2019-11-15T16.03.01.612,1.455,-0.915,-5.427,1.280
1573804981622,2019-11-15T16.03.01.622,1.465,-0.183,0.305,1.280
1573804981631,2019-11-15T16.03.01.631,1.474,0.610,6.463,0.976
1573804981641,2019-11-15T16.03.01.641,1.484,0.915,9.207,0.366
1573804981652,2019-11-15T16.03.01.652,1.495,0.732,8.110,0.305
1573804981662,2019-11-15T16.03.01.662,1.505,0.366,4.024,0.610
1573804981672,2019-11-15T16.03.01.672,1.515,-0.366,-1.402,0.915
1573804981682,2019-11-15T16.03.01.682,1.525,-1.159,-4.878,1.463
1573804981693,2019-11-15T16.03.01.693,1.536,-1.402,-5.244,1.768
1573804981703,2019-11-15T16.03.01.703,1.546,-1.402,-3.537,1.707
1573804981713,2019-11-15T16.03.01.713,1.556,-1.098,-0.671,1.280
1573804981723,2019-11-15T16.03.01.723,1.566,-0.366,3.232,0.732
1573804981734,2019-11-15T16.03.01.734,1.577,0.366,6.220,0.244
1573804981744,2019-11-15T16.03.01.744,1.587,0.305,5.366,-0.427
1573804981754,2019-11-15T16.03.01.754,1.597,-0.122,2.317,-0.366
1573804981764,2019-11-15T16.03.01.764,1.607,-0.366,-0.122,0.000
1573804981775,2019-11-15T16.03.01.775,1.618,-0.732,-2.195,0.488
1573804981785,2019-11-15T16.03.01.785,1.628,-0.854,-3.476,0.549
1573804981795,2019-11-15T16.03.01.795,1.638,-0.854,-2.439,0.610
1573804981804,2019-11-15T16.03.01.804,1.647,-0.671,-0.122,0.244
1573804981814,2019-11-15T16.03.01.814,1.657,-0.183,2.134,-0.305
1573804981824,2019-11-15T16.03.01.824,1.667,0.000,3.537,-0.793
1573804981835,2019-11-15T16.03.01.835,1.678,0.122,2.927,-1.524
1573804981845,2019-11-15T16.03.01.845,1.688,0.305,1.402,-1.463
1573804981855,2019-11-15T16.03.01.855,1.698,0.122,0.305,-0.976
1573804981865,2019-11-15T16.03.01.865,1.708,-0.122,-0.793,0.305
1573804981876,2019-11-15T16.03.01.876,1.719,-0.366,-1.037,1.829
1573804981886,2019-11-15T16.03.01.886,1.729,-0.366,-0.549,2.683
1573804981896,2019-11-15T16.03.01.896,1.739,-0.488,-0.183,2.805
1573804981906,2019-11-15T16.03.01.906,1.749,-0.305,0.549,2.256
1573804981917,2019-11-15T16.03.01.917,1.760,0.000,1.768,1.402
1573804981927,2019-11-15T16.03.01.927,1.770,0.244,2.561,0.305
1573804981937,2019-11-15T16.03.01.937,1.780,0.427,2.927,-0.427
1573804981947,2019-11-15T16.03.01.947,1.790,0.427,3.232,-0.488
1573804981958,2019-11-15T16.03.01.958,1.801,0.244,2.195,-0.122
1573804981968,2019-11-15T16.03.01.968,1.811,-0.183,0.732,0.488
1573804981978,2019-11-15T16.03.01.978,1.821,-0.549,0.122,1.098
1573804981987,2019-11-15T16.03.01.987,1.830,-0.549,0.488,1.280
1573804981997,2019-11-15T16.03.01.997,1.840,-0.793,0.732,1.280
