epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804976908,2019-11-15T16.02.56.908,0.000,-0.000049937,-0.000007000,0.000001937
1573804976948,2019-11-15T16.02.56.948,0.040,-0.000051750,-0.000008437,0.000002750
1573804976988,2019-11-15T16.02.56.988,0.080,-0.000051750,-0.000009563,0.000001937
1573804977029,2019-11-15T16.02.57.029,0.121,-0.000051000,-0.000009187,0.000003125
1573804977068,2019-11-15T16.02.57.068,0.160,-0.000049937,-0.000008125,0.000001937
1573804977108,2019-11-15T16.02.57.108,0.200,-0.000051375,-0.000008812,0.000002750
1573804977147,2019-11-15T16.02.57.147,0.239,-0.000051000,-0.000008812,0.000002750
1573804977187,2019-11-15T16.02.57.187,0.279,-0.000051000,-0.000008125,0.000002375
1573804977226,2019-11-15T16.02.57.226,0.318,-0.000049937,-0.000008437,0.000002313
1573804977266,2019-11-15T16.02.57.266,0.358,-0.000050313,-0.000008812,0.000003125
1573804977305,2019-11-15T16.02.57.305,0.397,-0.000052125,-0.000008125,0.000003563
1573804977346,2019-11-15T16.02.57.346,0.438,-0.000050688,-0.000007750,0.000002750
1573804977386,2019-11-15T16.02.57.386,0.478,-0.000049937,-0.000008437,0.000002375
1573804977426,2019-11-15T16.02.57.426,0.518,-0.000051750,-0.000008437,0.000003563
1573804977465,2019-11-15T16.02.57.465,0.557,-0.000051000,-0.000007375,0.000003563
1573804977505,2019-11-15T16.02.57.505,0.597,-0.000051375,-0.000009563,0.000002750
1573804977544,2019-11-15T16.02.57.544,0.636,-0.000050688,-0.000009187,0.000002750
1573804977584,2019-11-15T16.02.57.584,0.676,-0.000050688,-0.000008125,0.000003125
1573804977623,2019-11-15T16.02.57.623,0.715,-0.000049562,-0.000009187,0.000001937
1573804977664,2019-11-15T16.02.57.664,0.756,-0.000049937,-0.000008812,0.000002750
1573804977704,2019-11-15T16.02.57.704,0.796,-0.000051375,-0.000008500,0.000003125
1573804977743,2019-11-15T16.02.57.743,0.835,-0.000051750,-0.000009563,0.000002375
1573804977783,2019-11-15T16.02.57.783,0.875,-0.000051750,-0.000008125,0.000002375
1573804977822,2019-11-15T16.02.57.822,0.914,-0.000050688,-0.000007750,0.000001187
1573804977862,2019-11-15T16.02.57.862,0.954,-0.000051375,-0.000008125,0.000002750
1573804977902,2019-11-15T16.02.57.902,0.994,-0.000051375,-0.000009187,0.000001937
1573804977941,2019-11-15T16.02.57.941,1.033,-0.000049937,-0.000009187,0.000003563
1573804977982,2019-11-15T16.02.57.982,1.074,-0.000051000,-0.000007750,0.000002750
1573804978022,2019-11-15T16.02.58.022,1.114,-0.000051000,-0.000008437,0.000001187
1573804978061,2019-11-15T16.02.58.061,1.153,-0.000050688,-0.000008125,0.000001937
1573804978101,2019-11-15T16.02.58.101,1.193,-0.000050688,-0.000008437,0.000002750
1573804978140,2019-11-15T16.02.58.140,1.232,-0.000051375,-0.000008125,0.000001562
1573804978180,2019-11-15T16.02.58.180,1.272,-0.000050688,-0.000009187,0.000001187
1573804978219,2019-11-15T16.02.58.219,1.311,-0.000051375,-0.000008125,0.000002375
1573804978259,2019-11-15T16.02.58.259,1.351,-0.000051000,-0.000007750,0.000001937
1573804978300,2019-11-15T16.02.58.300,1.392,-0.000051375,-0.000007375,0.000003125
1573804978340,2019-11-15T16.02.58.340,1.432,-0.000050313,-0.000008437,0.000002375
1573804978379,2019-11-15T16.02.58.379,1.471,-0.000051375,-0.000008125,0.000002750
1573804978419,2019-11-15T16.02.58.419,1.511,-0.000051750,-0.000009187,0.000001937
