epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804977039,2019-11-15T16.02.57.039,0.000,0.915,0.000,0.427
1573804977049,2019-11-15T16.02.57.049,0.010,0.732,-0.061,0.122
1573804977059,2019-11-15T16.02.57.059,0.020,0.915,-0.854,0.366
1573804977070,2019-11-15T16.02.57.070,0.031,0.793,-0.915,0.427
1573804977080,2019-11-15T16.02.57.080,0.041,-1.098,1.159,0.671
1573804977090,2019-11-15T16.02.57.090,0.051,-0.610,1.402,0.427
1573804977100,2019-11-15T16.02.57.100,0.061,1.159,-1.037,-0.427
1573804977109,2019-11-15T16.02.57.109,0.070,-0.122,-2.439,-0.793
1573804977119,2019-11-15T16.02.57.119,0.080,-0.244,-2.012,-0.427
1573804977130,2019-11-15T16.02.57.130,0.091,0.122,-0.915,0.000
1573804977140,2019-11-15T16.02.57.140,0.101,0.305,-0.366,0.061
1573804977150,2019-11-15T16.02.57.150,0.111,0.366,-0.854,0.000
1573804977160,2019-11-15T16.02.57.160,0.121,0.549,-1.890,-0.488
1573804977171,2019-11-15T16.02.57.171,0.132,0.549,-2.805,-0.854
1573804977181,2019-11-15T16.02.57.181,0.142,0.122,-2.622,-0.854
1573804977190,2019-11-15T16.02.57.190,0.151,-0.305,-2.134,-0.549
1573804977200,2019-11-15T16.02.57.200,0.161,-0.061,-2.073,-0.305
1573804977210,2019-11-15T16.02.57.210,0.171,0.305,-2.195,-0.122
1573804977221,2019-11-15T16.02.57.221,0.182,0.061,-3.110,-0.183
1573804977231,2019-11-15T16.02.57.231,0.192,-0.549,-3.963,-0.488
1573804977241,2019-11-15T16.02.57.241,0.202,-0.671,-3.293,-0.793
1573804977251,2019-11-15T16.02.57.251,0.212,-0.549,-1.829,-0.549
1573804977262,2019-11-15T16.02.57.262,0.223,-0.427,-0.488,-0.244
1573804977272,2019-11-15T16.02.57.272,0.233,-0.549,0.427,0.061
1573804977281,2019-11-15T16.02.57.281,0.242,-0.610,0.915,0.122
1573804977291,2019-11-15T16.02.57.291,0.252,-0.549,0.671,-0.061
1573804977301,2019-11-15T16.02.57.301,0.262,-0.854,-0.488,-0.305
1573804977311,2019-11-15T16.02.57.311,0.272,-0.793,-1.220,-0.427
1573804977322,2019-11-15T16.02.57.322,0.283,-0.427,-1.159,-0.610
1573804977332,2019-11-15T16.02.57.332,0.293,-0.671,-0.976,-0.427
1573804977342,2019-11-15T16.02.57.342,0.303,-0.854,-0.915,-0.183
1573804977352,2019-11-15T16.02.57.352,0.313,-0.793,-1.463,-0.183
1573804977361,2019-11-15T16.02.57.361,0.322,-0.366,-2.195,-0.366
1573804977371,2019-11-15T16.02.57.371,0.332,-0.122,-2.195,-0.549
1573804977382,2019-11-15T16.02.57.382,0.343,0.122,-1.707,-0.610
1573804977392,2019-11-15T16.02.57.392,0.353,0.366,-1.646,-0.671
